Camera ID,Location Name,Camera Status,Turn on Date,Camera Manufacturer,ATD Location ID,Landmark,Signal Engineer Area,Council District,Jurisdiction,Location Type,Primary St Segment ID,Cross St Segment ID,Primary Street Block,Primary Street,PRIMARY_ST_AKA,Cross Street Block,Cross Street,CROSS_ST_AKA,COA Intersection ID,Modified Date,IP Comm Status,IP Comm Status Date and Time,Published Screenshots,Screenshot Address,Funding,ID,Location
486,FM 620 RD / HATCH RD,TURNED_ON,1/30/2018,Advidia,LOC16-004480,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,12108,FM 620 RD,,3400, HATCH RD,,5148292,09/19/2021 06:17:00 PM +0000,ONLINE,10/26/2019 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/486.jpg,1/4 Cent,591a10a420eacf2d16669c7d,POINT (-97.8199234 30.4608479)
487,FM 620 RD / DEERBROOK TRL,TURNED_ON,1/26/2018,Advidia,LOC16-004470,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,12400,FM 620 RD,,12324, DEERBROOK TRL,,5148947,10/29/2021 07:31:00 PM +0000,ONLINE,10/29/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/487.jpg,1/4 Cent,591a10a420eacf2d16669c7f,POINT (-97.8106232 30.4638901)
488,FM 620 RD / PECAN PARK BLVD,TURNED_ON,1/30/2018,Advidia,LOC16-003085,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,12700,FM 620 RD,,11000, PECAN PARK BLVD,,5149481,09/19/2021 06:17:00 PM +0000,ONLINE,06/11/2020 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/488.jpg,1/4 Cent,591a10a420eacf2d16669c81,POINT (-97.8039627 30.4659653)
489,FM 620 RD / 183 HWY SVRD,TURNED_ON,,Advidia,LOC16-004430,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,12811,FM 620 RD,,13870,US 183 HWY SVRD,,5150067,09/19/2021 06:17:00 PM +0000,ONLINE,02/20/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/489.jpg,1/4 Cent,591a10a520eacf2d16669c83,POINT (-97.7973709 30.4680157)
490,FM 620 RD / LAKE CREEK PKWY,TURNED_ON,1/26/2018,Advidia,LOC16-004475,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,12220,FM 620 RD,,11422, LAKE CREEK PKWY,,5148573,09/19/2021 06:17:00 PM +0000,ONLINE,01/01/2019 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/490.jpg,1/4 Cent,591a10a520eacf2d16669c85,POINT (-97.8160172 30.4621582)
491,FM 620 RD / EL SALIDO PKWY,TURNED_ON,6/18/2018,Advidia,LOC16-004465,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,11804,FM 620 RD,,11701, EL SALIDO PKWY,,5148045,10/14/2021 08:46:00 AM +0000,OFFLINE,10/14/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/491.jpg,1/4 Cent,591a10a520eacf2d16669c87,POINT (-97.8231125 30.4580345)
492, AIRPORT BLVD / LEVANDER LOOP,TURNED_ON,5/30/2017,Spectra Enhanced,LOC16-000865,,NORTHEAST,3,AUSTIN FULL PURPOSE,ROADWAY,,,750, AIRPORT BLVD,,7400, LEVANDER LOOP,,5162956,10/09/2021 08:40:00 AM +0000,ONLINE,10/09/2021 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/492.jpg,None Identified,592d80bdd7fef5476c5ab7a2,POINT (-97.692543 30.2537231)
494, BURNET RD / OHLEN RD,TURNED_ON,6/15/2017,Spectra Enhanced,LOC16-000455,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,8300, BURNET RD,,2301, OHLEN RD,,5158652,09/19/2021 06:17:00 PM +0000,ONLINE,04/17/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/494.jpg,None Identified,5942f362bb42d75585c85ab6,POINT (-97.7290573 30.3629112)
495, PARMER LN / HARRIS RIDGE BLVD,TURNED_ON,6/22/2017,Advidia,LOC16-003650,,NORTHEAST,7,AUSTIN FULL PURPOSE,ROADWAY,,,300, PARMER LN,,12801, HARRIS RIDGE BLVD,,5165757,09/19/2021 06:17:00 PM +0000,ONLINE,06/30/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/495.jpg,None Identified,594d4cfa0a463f5550bc6f6f,POINT (-97.6573715 30.4023132)
497, PARMER LN / LEGENDARY DR (Riata Vista Circle - East),TURNED_ON,5/31/2017,Spectra Enhanced,LOC16-004985,Riata Vista Circle - East,NORTHWEST,6,AUSTIN FULL PURPOSE,BUILDING,,,5400, PARMER LN,,13000, LEGENDARY DR,,5157977,09/19/2021 06:17:00 PM +0000,ONLINE,02/20/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/497.jpg,None Identified,5951919e2afee24e0a04db36,POINT (-97.73172024 30.43435576)
498, MANOR RD / BERKMAN DR,TURNED_ON,5/30/2017,Spectra Enhanced,LOC16-002395,,NORTHEAST,"9, 1",AUSTIN FULL PURPOSE,ROADWAY,,,3500, MANOR RD,,3700, BERKMAN DR,,5162218,09/19/2021 06:17:00 PM +0000,ONLINE,02/20/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/498.jpg,None Identified,59519201c8f6f94ef6c883d7,POINT (-97.6985397 30.2890873)
496, PARMER LN / SAMSUNG BLVD,TURNED_ON,6/22/2017,Advidia,LOC16-002805,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,3201, PARMER LN,,12200, SAMSUNG BLVD,,5167289,10/29/2021 07:36:00 PM +0000,ONLINE,10/28/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/496.jpg,None Identified,594da6ee6e9eb5668bf77899,POINT (-97.6317139 30.3760014)
500, HARRIS BRANCH PKWY / PARMER LN,TURNED_ON,6/27/2017,Spectra Enhanced,LOC16-004250,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,12300, HARRIS BRANCH PKWY,,5700, PARMER LN,,5168235,09/19/2021 06:17:00 PM +0000,ONLINE,07/03/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/500.jpg,None Identified,59527afa8e9dba492342bb86,POINT (-97.6131744 30.3685207)
501,FM 620 RD / WILSON PARKE AVE,TURNED_ON,6/27/2017,Spectra Enhanced,LOC16-004330,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,8116,FM 620 RD,,11701, WILSON PARKE AVE,,5145963,09/19/2021 06:17:00 PM +0000,ONLINE,02/23/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/501.jpg,None Identified,5952f6e9975ab55184de5481,POINT (-97.8473129 30.416769)
504, LAMAR BLVD / MEADOWS DR,TURNED_ON,6/27/2017,Advidia,LOC16-002510,,NORTHEAST,4,AUSTIN FULL PURPOSE,BUILDING,,,10508, LAMAR BLVD,,801, MEADOWS DR,,5162805,09/19/2021 06:17:00 PM +0000,ONLINE,08/30/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/504.jpg,None Identified,5952f9533bec3b534367ed55,POINT (-97.690773 30.3741302)
505, BURNET RD / WATERFORD CENTRE BLVD,TURNED_ON,12/13/2016,Spectra Enhanced,LOC16-003725,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,9300, BURNET RD,,9234, WATERFORD CENTRE BLVD,,5159052,10/09/2021 08:46:00 AM +0000,OFFLINE,10/09/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/505.jpg,None Identified,5954274297c50759e04bfc1e,POINT (-97.7254715 30.3773537)
506, CAMERON RD / 290 HWY SVRD,TURNED_ON,10/12/2020,Advidia,LOC16-003270,,NORTHEAST,"4, 1",AUSTIN FULL PURPOSE,ROADWAY,,,6313, CAMERON RD,,6450,US 290 HWY SVRD,,5162504,10/20/2021 08:46:00 AM +0000,ONLINE,10/20/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/506.jpg,None Identified,59542e5abf49275c0a3deffc,POINT (-97.6949463 30.3218555)
507, CAPITAL OF TEXAS HWY / STONELAKE BLVD,TURNED_ON,9/9/2016,Spectra Enhanced,LOC16-004210,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,9600, CAPITAL OF TEXAS HWY,,9900, STONELAKE BLVD,,5157000,09/19/2021 06:17:00 PM +0000,ONLINE,04/06/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/507.jpg,None Identified,59542e97bf3f5357b695e821,POINT (-97.7394409 30.3906918)
509, STECK AVE / MOPAC EXPY SVRD,TURNED_ON,3/20/2018,Spectra Enhanced,LOC16-002210,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,3451, STECK AVE,,8200, MOPAC EXPY SVRD,,5156695,09/19/2021 06:17:00 PM +0000,ONLINE,08/25/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/509.jpg,None Identified,59542f61e9effd56760a7d12,POINT (-97.7419205 30.3679314)
511,3901 BLK W SLAUGHTER LN (BOWIE HIGH SCHOOL),TURNED_ON,9/29/2016,Spectra Enhanced,LOC16-002605,BOWIE HIGH SCHOOL,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,3901, SLAUGHTER LN,,,,,,09/19/2021 06:17:00 PM +0000,ONLINE,03/07/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/511.jpg,None Identified,59542fd71b337258e6c6634b,POINT (-97.8568878 30.1891022)
512, SLAUGHTER LN / WEST GATE BLVD,TURNED_ON,9/29/2016,Spectra Enhanced,LOC16-002760,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,2812, SLAUGHTER LN,,9801, WEST GATE BLVD,,5147070,09/19/2021 06:17:00 PM +0000,ONLINE,03/07/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/512.jpg,None Identified,59543009bf3f5357b695e956,POINT (-97.841011 30.1792698)
513, 1ST ST / DITTMAR RD,TURNED_ON,9/30/2016,Spectra Enhanced,LOC16-002105,,SOUTHWEST,2,AUSTIN FULL PURPOSE,ROADWAY,,,7500, 1ST ST,,622, DITTMAR RD,,5151136,09/19/2021 06:17:00 PM +0000,ONLINE,05/31/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/513.jpg,None Identified,595430bc69e2085528594fde,POINT (-97.7926559 30.1838989)
514, OLD LAMPASAS TRL / SPICEWOOD SPRINGS RD (SCOTLAND WELL DR),TURNED_ON,3/2/2016,Advidia,LOC16-003670,SCOTLAND WELL DR,NORTHWEST,"10, 6",AUSTIN FULL PURPOSE,ROADWAY,,,8800, OLD LAMPASAS TRL,,8043, SPICEWOOD SPRINGS RD,,5150518,09/19/2021 06:17:00 PM +0000,ONLINE,02/23/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/514.jpg,None Identified,59543160e7785756fa7754a4,POINT (-97.7936096 30.4225273)
515, LAMAR BLVD / 51ST ST,TURNED_ON,6/29/2017,Spectra Enhanced,LOC16-000010,,NORTHEAST,"7, 9",AUSTIN FULL PURPOSE,ROADWAY,,,5000, LAMAR BLVD,,601, 51ST ST,,5158588,09/19/2021 06:17:00 PM +0000,ONLINE,08/31/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/515.jpg,None Identified,59559538d8fab96123b52266,POINT (-97.7308197 30.3187695)
517,3201 BLK S LAMAR BLVD (BROKEN SPOKE),TURNED_ON,7/18/2017,Spectra Enhanced,LOC16-004930,BROKEN SPOKE,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,3201, LAMAR BLVD,,,,,,09/19/2021 06:17:00 PM +0000,ONLINE,03/07/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/517.jpg,None Identified,596e59cbcecc0558e0b96eb6,POINT (-97.7866669 30.2404709)
518,US 290 HWY SVRD / SPRINGDALE RD,TURNED_ON,7/19/2017,Spectra Enhanced,LOC16-003935,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,9200,US 290 HWY SVRD,,8496, SPRINGDALE RD,,5166036,10/09/2021 08:40:00 AM +0000,ONLINE,10/09/2021 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/518.jpg,None Identified,596fa959a7c49b4f7ddef2a3,POINT (-97.654752 30.329023)
519, SPRINGDALE RD / 290 HWY SVRD,REMOVED,7/20/2017,,LOC16-004810,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,8108, SPRINGDALE RD,,8700,US 290 HWY SVRD,,5166007,09/19/2021 06:17:00 PM +0000,NO COMMUNICATION,07/18/2018 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/519.jpg,None Identified,5970ca1a9912ac4ecabc23e6,POINT (-97.6552582 30.3281689)
520, KOENIG LN / GROVER AVE,TURNED_ON,7/25/2017,Spectra Enhanced,LOC16-000055,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,1200, KOENIG LN,,5900, GROVER AVE,,5158705,09/19/2021 06:17:00 PM +0000,ONLINE,07/15/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/520.jpg,1/4 Cent,5978d0fdcc5a8a4e6c940e07,POINT (-97.7294846 30.3298817)
521, ALLANDALE RD / NORTHLAND DR,TURNED_ON,7/25/2017,Advidia,LOC16-002180,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,2609, ALLANDALE RD,,2801, NORTHLAND DR,,5155725,09/19/2021 06:17:00 PM +0000,ONLINE,09/24/2020 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/521.jpg,1/4 Cent,5978d2c1dd7f66510215fe09,POINT (-97.7491684 30.3346004)
522, MENCHACA RD / BERKELEY AVE,TURNED_ON,7/27/2017,Spectra Enhanced,LOC16-000955,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,6374, MENCHACA RD,,1901, BERKELEY AVE,,5150004,09/19/2021 06:17:00 PM +0000,ONLINE,03/07/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/522.jpg,1/4 Cent,597a247cd99f4b5481220c9f,POINT (-97.8048477 30.20858)
523, SPRINGDALE RD / 51ST ST,TURNED_ON,8/3/2017,Spectra Enhanced,LOC16-003185,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,5200, SPRINGDALE RD,,3200, 51ST ST,,5164505,09/19/2021 06:17:00 PM +0000,ONLINE,09/04/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/523.jpg,1/4 Cent,59836130a7a6ec5125a8e387,POINT (-97.6778107 30.2936001)
524, RIVERSIDE DR / TRAVIS HEIGHTS BLVD,TURNED_ON,8/4/2017,Advidia,LOC16-001860,,SOUTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,901, RIVERSIDE DR,,1101, TRAVIS HEIGHTS BLVD,,5157654,09/28/2021 03:58:00 PM +0000,ONLINE,04/11/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/524.jpg,None Identified,598494d8d9832658ef88526c,POINT (-97.7387695 30.2498417)
525,4601 BLK MC KINNEY FALLS PKWY (TX Parks and Wildlife),TURNED_ON,8/8/2017,Spectra Enhanced,LOC16-004370,TX Parks and Wildlife,SOUTHEAST,2,AUSTIN 2 MILE ETJ,ROADWAY,,,4601, MC KINNEY FALLS PKWY,,,,,,10/09/2021 08:40:00 AM +0000,ONLINE,10/09/2021 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/525.jpg,None Identified,598b5b31cbe7c9546d0a4858,POINT (-97.713356 30.1883583)
526, 38TH ST / SPEEDWAY ,TURNED_ON,8/15/2017,Spectra Enhanced,LOC16-000285,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,100, 38TH ST,,3800, SPEEDWAY ,,5158290,09/19/2021 06:17:00 PM +0000,ONLINE,01/09/2018 03:32:00 AM +0000,,https://cctv.austinmobility.io/image/526.jpg,None Identified,59935f24c6109d284810072f,POINT (-97.733551 30.3005295)
527, 15TH ST / WEST AVE,TURNED_ON,8/16/2017,Spectra Enhanced,LOC16-001060,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,700, 15TH ST,,1500, WEST AVE,,5156240,09/19/2021 06:17:00 PM +0000,ONLINE,04/14/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/527.jpg,None Identified,5994cdceb6a1f929125f6748,POINT (-97.7472839 30.2791462)
528, 15TH ST / LAVACA ST,TURNED_ON,8/16/2017,Advidia,LOC16-001085,,CENTRAL,"1, 9",AUSTIN FULL PURPOSE,ROADWAY,,,300, 15TH ST,,1500, LAVACA ST,,5157084,09/19/2021 06:17:00 PM +0000,ONLINE,09/04/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/528.jpg,None Identified,5995ab665738fd281ada0387,POINT (-97.7419281 30.2776051)
529, FAR WEST BLVD / WOOD HOLLOW DR,TURNED_ON,8/18/2017,Advidia,LOC16-002190,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,3436, FAR WEST BLVD,,6700, WOOD HOLLOW DR,,5155170,09/19/2021 06:17:00 PM +0000,ONLINE,08/19/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/529.jpg,None Identified,599770a36c6af22ee19b33b4,POINT (-97.7531357 30.3534126)
531, MENCHACA RD / MONARCH DR,TURNED_ON,8/24/2017,Spectra Enhanced,LOC16-006565,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,9429, MENCHACA RD,,2001, MONARCH DR,,5148631,09/19/2021 06:17:00 PM +0000,ONLINE,08/07/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/531.jpg,None Identified,599f34743b136f2947e9dd53,POINT (-97.8225865 30.1760006)
532, PARMER LN / AMBERGLEN BLVD,TURNED_ON,7/29/2017,Spectra Enhanced,LOC16-003325,,NORTHWEST,6,AUSTIN 2 MILE ETJ,ROADWAY,,,8900, PARMER LN,,8801, AMBERGLEN BLVD,,5153506,09/29/2021 08:46:00 AM +0000,OFFLINE,09/29/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/532.jpg,None Identified,59a6affc653222389d049988,POINT (-97.7626419 30.4714336)
533, 38TH ST / DUVAL ST,TURNED_ON,8/29/2017,Spectra Enhanced,LOC16-000290,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,402, 38TH ST,,3800, DUVAL ST,,5158780,09/19/2021 06:17:00 PM +0000,ONLINE,01/09/2018 03:32:00 AM +0000,,https://cctv.austinmobility.io/image/533.jpg,1/4 Cent,59a71ad2ee7b202db1954907,POINT (-97.7297745 30.298708)
534, KOENIG LN / AVENUE F ,TURNED_ON,8/30/2017,Spectra Enhanced,LOC16-000890,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,200, KOENIG LN,,5600, AVENUE F ,,5159980,09/19/2021 06:17:00 PM +0000,ONLINE,09/18/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/534.jpg,1/4 Cent,59a73c86a336562dad3a8461,POINT (-97.7185745 30.3219643)
535,US 183 HWY / 812 RD,TURNED_ON,10/12/2017,Spectra Enhanced,LOC16-007255,,SOUTHEAST,,AUSTIN 2 MILE ETJ,ROADWAY,,,6500,US 183 HWY,,8600,FM 812 RD,,5163226,09/19/2021 06:17:00 PM +0000,OFFLINE,12/08/2018 09:30:00 AM +0000,,https://cctv.austinmobility.io/image/535.jpg,None Identified,59df9d811ef7804d618d0f49,POINT (-97.69317091 30.1641817)
530, FAR WEST BLVD / HART LN,TURNED_ON,8/18/2017,Advidia,LOC16-002185,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,3700, FAR WEST BLVD,,7000, HART LN,,5154721,10/29/2021 07:39:00 PM +0000,ONLINE,10/28/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/530.jpg,None Identified,599783ec440ce92bc837eab0,POINT (-97.7566376 30.3551102)
536,11406 BLK MC ANGUS RD (South of Elroy Rd),TURNED_ON,10/13/2017,Sarix,LOC16-007035,South of Elroy Rd,SOUTHEAST,,AUSTIN 2 MILE ETJ,ROADWAY,,,11406, MC ANGUS RD,,,,,,10/28/2021 08:40:00 AM +0000,OFFLINE,10/28/2021 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/536.jpg,None Identified,59e4b638b2f6054a620760de,POINT (-97.64924705 30.1440611)
538,SH 71 SVRD / PRESIDENTIAL BLVD (CARDINAL LOOP),TURNED_ON,10/18/2017,Sarix,LOC16-006885,CARDINAL LOOP,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,2432,SH 71 SVRD,,2501, PRESIDENTIAL BLVD,,5165986,10/09/2021 08:40:00 AM +0000,ONLINE,10/09/2021 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/538.jpg,None Identified,59e792ba1bf94f4e86c81349,POINT (-97.65884 30.21267)
550, BARTON SPRINGS RD / KINNEY AVE,TURNED_ON,6/4/2018,Advidia,LOC16-000640,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,1501, BARTON SPRINGS RD,,501, KINNEY AVE,,5154418,10/29/2021 08:45:00 AM +0000,ONLINE,10/29/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/550.jpg,None Identified,5a96f50baf3d441bb8fc6420,POINT (-97.761467 30.261982)
540, LAVACA ST / 2ND ST,TURNED_ON,1/4/2018,Advidia,LOC16-000765,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,200, LAVACA ST,,201, 2ND ST,,5156415,09/19/2021 06:17:00 PM +0000,ONLINE,08/11/2020 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/540.jpg,None Identified,5a4e803ac5d2de557264c7f7,POINT (-97.7465897 30.2649975)
541,SH 130 SVRD / 290 HWY SVRD,TURNED_ON,1/4/2018,Sarix,LOC16-004890,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,11200,SH 130 SVRD,,10017,US 290 HWY SVRD,,5188386,10/09/2021 08:41:00 AM +0000,ONLINE,10/09/2021 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/541.jpg,None Identified,5a4ea07eabc76155684b3882,POINT (-97.5914612 30.3398151)
543, SLAUGHTER LN / BECKETT RD,TURNED_ON,2/5/2018,Advidia,LOC16-002500,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,5701, SLAUGHTER LN,,9301, BECKETT RD,,5144578,09/19/2021 06:17:00 PM +0000,OFFLINE,08/28/2021 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/543.jpg,1/4 Cent,5a78c55f43497b58fbe778a0,POINT (-97.8708801 30.2009087)
544, CAMERON RD / RUTHERFORD LN,TURNED_ON,2/5/2018,Advidia,LOC16-004515,,NORTHEAST,"1, 4",AUSTIN FULL PURPOSE,ROADWAY,,,8112, CAMERON RD,,1300, RUTHERFORD LN,,5163816,09/19/2021 06:17:00 PM +0000,ONLINE,02/20/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/544.jpg,1/4 Cent,5a78c61ba322ee51af1d0187,POINT (-97.6832428 30.337326)
545, 12TH ST / RED RIVER ST,TURNED_ON,1/18/2017,Spectra Enhanced,LOC16-001215,,CENTRAL,1,AUSTIN FULL PURPOSE,ROADWAY,,,600, 12TH ST,,1100, RED RIVER ST,,5158165,09/19/2021 06:17:00 PM +0000,ONLINE,02/10/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/545.jpg,None Identified,5a908e28e122e927287ac94b,POINT (-97.7350464 30.2723198)
546, 12TH ST / CHESTNUT AVE,TURNED_ON,3/9/2018,Advidia,LOC16-004820,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,2300, 12TH ST,,1200, CHESTNUT AVE,,5160419,10/14/2021 08:46:00 AM +0000,ONLINE,10/14/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/546.jpg,None Identified,5a96f113f85e765399bbd835,POINT (-97.7159805 30.2743607)
547, 12TH ST / CHICON ST,TURNED_ON,3/9/2018,Advidia,LOC16-001815,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,1900, 12TH ST,,1200, CHICON ST,,5159977,09/19/2021 06:17:00 PM +0000,ONLINE,09/16/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/547.jpg,None Identified,5a96f2cd89eaa7148695a922,POINT (-97.7199097 30.2737865)
549, BARBARA JORDAN BLVD / LANCASTER DR,TURNED_ON,3/10/2018,Advidia,LOC16-002870,,NORTHEAST,9,AUSTIN FULL PURPOSE,ROADWAY,,,1301, BARBARA JORDAN BLVD,,5000, LANCASTER DR,,5161212,10/14/2021 08:46:00 AM +0000,OFFLINE,10/14/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/549.jpg,None Identified,5a96f40a6c100a14a0b8e807,POINT (-97.707489 30.3059559)
551, WINDSOR RD / WINSTED LN (Mopac / Loop 1),DESIRED,,,LOC16-001165,Mopac / Loop 1,CENTRAL,10,AUSTIN FULL PURPOSE,ROADWAY,,,2708, WINDSOR RD,,2400, WINSTED LN,,5154367,09/19/2021 06:17:00 PM +0000,NO COMMUNICATION,03/13/2018 01:30:00 PM +0000,,https://cctv.austinmobility.io/image/551.jpg,None Identified,5aa6bab77cea371fb74ada43,POINT (-97.760994 30.2925949)
553, WINDSOR RD / HARTFORD RD (Mopac / Loop 1),DESIRED,,,LOC16-001160,Mopac / Loop 1,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,2600, WINDSOR RD,,2300, HARTFORD RD,,5154660,09/19/2021 06:17:00 PM +0000,NO COMMUNICATION,03/13/2018 01:30:00 PM +0000,,https://cctv.austinmobility.io/image/553.jpg,None Identified,5aa6bb3e2d934149b1070659,POINT (-97.7588196 30.2916527)
554, CAPITAL OF TEXAS HWY / WALSH TARLTON LN,VOID,,,LOC16-004310,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,2430, CAPITAL OF TEXAS HWY,,2715, WALSH TARLTON LN,,5149237,09/19/2021 06:17:00 PM +0000,NO COMMUNICATION,03/16/2018 01:30:00 PM +0000,,https://cctv.austinmobility.io/image/554.jpg,None Identified,5aaa5dbd17cb17486ba13a2f,POINT (-97.8122482 30.2579861)
555, 12TH ST / GUADALUPE ST,TURNED_ON,5/24/2018,Advidia,LOC16-001200,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,400, 12TH ST,,1200, GUADALUPE ST,,5156737,09/19/2021 06:17:00 PM +0000,ONLINE,01/14/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/555.jpg,None Identified,5ab2ea5127e4a4226144f6aa,POINT (-97.7441254 30.2748528)
556, MOPAC EXPY / LA CROSSE AVE,TURNED_ON,5/30/2018,Advidia,LOC16-003840,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,10217, MOPAC EXPY,,5101, LA CROSSE AVE,,5144465,10/07/2021 08:40:00 AM +0000,ONLINE,10/07/2021 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/556.jpg,None Identified,5acca6cb298d1f1fa494f333,POINT (-97.8732529 30.1904659)
539, CESAR CHAVEZ ST / SANDRA MURAIDA WAY,TURNED_ON,11/3/2017,Sarix,LOC16-001125,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,914, CESAR CHAVEZ ST,,100, SANDRA MURAIDA WAY,,5155155,10/22/2021 08:46:00 AM +0000,ONLINE,10/22/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/539.jpg,None Identified,59fcc48ca1eed2530d2bc589,POINT (-97.7555389 30.2664337)
